Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:25:07.301 PM,23.186899,20.761395,50.948345,276.255859,15.208388,6.097184,5.244750,4.175341,1405.726196,1251.398315,-28.000000,1729.402466,1253.917725,324.890381,-225.474152,76.644547,75.675919,74.926292,0.000000
08-29-2009 : 12:25:07.305 PM,22.950863,20.995531,50.776169,279.081940,15.421419,6.138007,5.187138,4.251139,1402.431396,1237.140137,-28.000000,3772.431885,3331.680908,3818.275635,-225.883163,76.414001,75.347771,74.864761,0.000000
08-29-2009 : 12:25:07.309 PM,22.596552,21.339603,50.108753,283.208435,15.515242,6.153109,5.012221,4.124378,1326.062012,1194.194946,-28.000000,387.650665,578.290527,1753.130249,-228.635269,76.507462,75.442932,74.890091,0.000000
08-29-2009 : 12:25:07.313 PM,22.479982,20.929131,50.979904,278.997162,15.302468,6.087998,4.890322,4.180776,1352.916382,1136.666260,-28.000000,1412.325439,413.765320,2572.307617,-228.451050,76.514526,75.350090,74.811302,0.000000
08-29-2009 : 12:25:07.317 PM,23.068438,20.910170,50.462212,276.427643,15.209478,5.938302,4.892382,4.106010,1325.657837,1237.473145,-28.000000,2301.625732,3568.182617,3345.897705,-228.216492,76.517944,75.482864,75.013664,0.000000
08-29-2009 : 12:25:07.321 PM,22.545992,21.299698,49.554440,276.856598,14.747934,5.744342,4.739042,4.051724,1366.672241,1134.223389,-28.000000,2523.766602,2860.276123,4280.854492,-229.773178,76.594421,75.523094,74.974396,0.000000
08-29-2009 : 12:25:07.325 PM,22.758656,20.677084,50.449673,278.688995,15.028169,5.793753,4.925676,4.251738,1343.848511,1199.358521,-28.000000,195.382004,1608.862427,453.553284,-229.548538,76.524353,75.406898,74.817390,0.000000
08-29-2009 : 12:25:07.329 PM,22.482655,20.794125,50.085972,278.940582,15.182140,5.700806,4.938462,3.907054,1280.557251,1173.344727,-28.000000,4315.420410,3155.524902,-6.805109,-229.625488,76.520241,75.397758,74.800957,0.000000
08-29-2009 : 12:25:07.333 PM,22.480175,20.701206,50.241245,278.125244,15.405570,5.866138,4.913586,3.954195,1265.156128,1178.297729,-28.000000,2500.859619,2236.947021,2168.850830,-227.945618,76.600273,75.391769,74.901138,0.000000
08-29-2009 : 12:25:07.337 PM,22.559288,20.665327,50.089901,277.919067,15.053965,5.839235,4.798119,3.808274,1307.026733,1200.342285,-28.000000,1454.300659,1919.764648,3112.434082,-227.200806,76.559135,75.391632,74.843079,0.000000
08-29-2009 : 12:25:07.341 PM,22.911352,20.855989,49.289364,278.033722,14.916917,5.767070,4.879238,3.839436,1328.644287,1189.624146,-28.000000,1392.219971,2376.137451,621.264709,-228.621765,76.514305,75.425247,74.925468,0.000000
08-29-2009 : 12:25:07.345 PM,22.406675,20.773956,49.590343,272.694916,14.895121,5.636024,4.854749,3.918871,1279.516357,1122.146973,-28.000000,3154.903564,2462.342041,2134.011963,-227.582489,76.637497,75.404205,74.982368,0.000000
08-29-2009 : 12:25:07.349 PM,22.574154,20.766932,49.116283,273.321411,15.037045,5.607891,4.729501,3.978197,1257.250122,1156.781372,-28.000000,1602.786255,1151.771606,2824.901123,-225.712662,76.413582,75.388054,74.818588,0.000000
08-29-2009 : 12:25:07.353 PM,21.919235,20.190392,48.644714,271.495026,14.458300,5.616711,4.721832,3.775691,1258.978027,1079.564941,-28.000000,3527.683105,3619.694580,3425.264648,-227.905807,76.660736,75.502289,75.045273,0.000000
08-29-2009 : 12:25:07.357 PM,22.147936,20.349232,48.562378,273.361816,14.883726,5.455351,4.581999,4.047981,1250.866333,1087.982300,-28.000000,1821.751587,1218.275757,226.041672,-226.567795,76.587273,75.372932,74.836174,0.000000
08-29-2009 : 12:25:07.361 PM,21.907579,20.335720,49.779392,267.027405,14.534144,5.792550,4.668182,3.863294,1241.223022,1149.974365,-28.000000,1656.054565,2692.119385,-17.833536,-231.771622,76.634880,75.497742,74.807198,0.000000
08-29-2009 : 12:25:07.365 PM,22.348711,20.364893,49.316208,269.339600,14.617716,5.597024,4.817249,3.679306,1255.810791,1171.524902,-28.000000,2542.959717,3037.120605,78.059639,-232.327377,76.578468,75.323303,74.765335,0.000000
08-29-2009 : 12:25:07.369 PM,22.265753,20.245169,48.776657,272.222382,14.813028,5.705570,4.924849,3.654767,1231.038086,1119.713867,-28.000000,1872.581177,1363.959961,3691.937012,-231.577469,76.477699,75.277596,74.709244,0.000000
08-29-2009 : 12:25:07.373 PM,21.723967,19.988392,49.295437,266.343842,14.941936,5.546163,4.634665,3.630796,1292.662109,1065.560181,-28.000000,480.429871,89.477997,2742.044189,-230.365540,76.437157,75.368904,74.806175,0.000000
08-29-2009 : 12:25:07.377 PM,22.086370,20.204899,48.804897,266.917175,14.191189,5.463315,4.525867,3.576382,1254.915771,1139.025391,-28.000000,1346.328979,2106.511230,2094.649170,-232.788269,76.566689,75.556206,74.800156,0.000000
08-29-2009 : 12:25:07.381 PM,21.933016,20.213091,48.716381,269.334381,14.453830,5.352707,4.640446,3.783010,1258.079956,1129.107788,-28.000000,2489.405518,2138.620361,404.616699,-231.122192,76.512146,75.440750,74.688164,0.000000
08-29-2009 : 12:25:07.385 PM,21.802181,20.152002,47.961323,272.475098,14.394549,5.377801,4.606716,3.737981,1206.920532,1066.110474,-28.000000,577.789307,804.236633,2390.744873,-230.228043,76.659225,75.533646,74.853363,0.000000
08-29-2009 : 12:25:07.389 PM,21.425619,20.033411,48.409885,265.528168,14.259758,5.465011,4.634929,3.565860,1190.041260,1113.899902,-28.000000,2070.124756,2717.003662,1616.807129,-231.721664,76.419106,75.263062,74.663101,0.000000
08-29-2009 : 12:25:07.393 PM,22.118589,19.906313,47.854427,263.561432,13.995831,5.314282,4.436510,3.680629,1195.026611,1109.885254,-28.000000,628.264954,819.523987,971.925232,-231.875961,76.438469,75.302368,74.768738,0.000000
08-29-2009 : 12:25:07.397 PM,21.614021,20.295759,48.334187,265.972198,14.044990,5.360840,4.601612,3.537373,1196.493530,1058.270020,-28.000000,2510.475830,471.625732,1916.314087,-229.974258,76.660431,75.600929,74.991135,0.000000
08-29-2009 : 12:25:07.401 PM,21.622065,20.132830,47.933041,269.022064,14.184911,5.336961,4.516854,3.655267,1162.291748,1053.546631,-28.000000,3453.911133,2166.782471,1921.512939,-233.114136,76.458931,75.382149,74.797005,0.000000
08-29-2009 : 12:25:07.405 PM,21.915279,20.224392,48.075932,265.337097,13.758740,5.211193,4.544543,3.547405,1225.342407,1004.433289,-28.000000,3367.470215,3179.037842,180.074417,-232.709747,76.509895,75.445755,74.804733,0.000000
08-29-2009 : 12:25:07.409 PM,21.728853,20.309034,47.635521,264.502197,13.851108,5.494517,4.599083,3.477279,1144.021851,1000.601135,-28.000000,2032.744019,608.562622,2239.052734,-233.801712,76.630989,75.423599,74.894829,0.000000
08-29-2009 : 12:25:07.413 PM,21.124241,19.817608,47.967262,264.834320,14.121105,5.128771,4.431923,3.528166,1199.600464,1064.223022,-28.000000,2966.077637,97.249939,271.233063,-230.996124,76.716240,75.526894,74.979904,0.000000
08-29-2009 : 12:25:07.417 PM,20.912893,19.668680,47.258972,263.458618,14.006494,5.336114,4.454246,3.595319,1205.287598,1039.559570,-28.000000,2884.160889,3563.555664,2620.579102,-230.095810,76.667969,75.346840,74.835747,0.000000
08-29-2009 : 12:25:07.421 PM,21.482693,20.039862,46.816391,254.374619,14.006255,5.131302,4.178464,3.436381,1171.296753,984.591553,-28.000000,1838.611450,2953.714355,1598.300781,-234.627167,76.635597,75.599167,74.880806,0.000000
08-29-2009 : 12:25:07.425 PM,21.292150,20.014374,46.874096,257.476227,13.739594,5.204025,4.234060,3.290772,1130.200684,1020.850281,-28.000000,1737.450684,2297.328369,3638.198486,-228.458496,76.407196,75.349983,74.726463,0.000000
08-29-2009 : 12:25:07.429 PM,20.673958,19.690655,46.416821,258.336609,13.358981,5.167346,4.356511,3.382604,1137.589111,988.384277,-28.000000,2429.913086,2429.443359,3339.460693,-231.368149,76.582619,75.384132,74.901459,0.000000
08-29-2009 : 12:25:07.433 PM,20.872980,19.558897,46.831799,254.306564,13.563729,5.178942,4.215758,3.426589,1128.443726,962.572510,-28.000000,2836.918457,825.055237,2015.545166,-236.282425,76.490242,75.407440,74.893761,0.000000
08-29-2009 : 12:25:07.437 PM,21.102535,19.652040,47.235477,262.992279,13.808084,5.043496,4.247165,3.427910,1193.842651,1010.914124,-28.000000,153.614944,4771.244141,662.573120,-234.351517,76.578842,75.467278,74.850700,0.000000
08-29-2009 : 12:25:07.441 PM,21.231647,19.451704,46.591984,254.648987,13.654655,5.203001,4.330944,3.372901,1119.072144,940.551453,-28.000000,1212.166138,1690.433716,4038.924561,-232.671844,76.602249,75.505463,74.937439,0.000000
08-29-2009 : 12:25:07.445 PM,20.856329,19.429562,46.785969,257.948914,13.466207,5.082204,4.274303,3.317663,1072.516602,1007.334412,-28.000000,537.306519,1650.258911,3836.674805,-234.885910,76.610657,75.542259,74.974548,0.000000
08-29-2009 : 12:25:07.449 PM,21.003304,19.509380,46.519737,256.637177,13.711448,5.142804,4.069388,3.473672,1153.264282,989.510376,-28.000000,6.590023,3874.801758,3072.637207,-232.396790,76.399017,75.365242,74.812920,0.000000
08-29-2009 : 12:25:07.453 PM,20.717407,19.523544,46.790619,249.288239,13.700864,5.189110,4.232799,3.320132,1093.206787,973.381592,-28.000000,526.224792,3331.606934,1832.438110,-234.852692,76.656792,75.546257,74.952133,0.000000
08-29-2009 : 12:25:07.457 PM,20.667482,19.150139,46.685368,257.902893,13.302819,5.103735,4.102586,3.367741,1167.602539,954.349121,-28.000000,776.568420,1594.613403,4271.140625,-231.425491,76.790619,75.512016,75.039062,0.000000
08-29-2009 : 12:25:07.461 PM,21.097933,19.464243,45.871910,258.535156,13.521045,4.995668,4.047249,3.227486,1075.821289,946.157227,-28.000000,1676.367065,726.879883,2578.142578,-238.106934,76.453773,75.340530,74.843246,0.000000
08-29-2009 : 12:25:07.465 PM,20.662291,19.338034,45.635681,252.768127,13.469925,5.042253,4.127743,3.231746,1124.796387,949.291565,-28.000000,2117.281494,1889.983154,649.235657,-235.909760,76.480782,75.464592,74.816071,0.000000
08-29-2009 : 12:25:07.469 PM,20.626123,19.602327,46.308052,251.123581,12.987262,4.832120,3.998355,3.036651,1088.230469,911.825500,-28.000000,1570.834229,1766.664307,1028.744995,-230.877945,76.498512,75.486977,74.878479,0.000000
08-29-2009 : 12:25:07.473 PM,20.831417,19.216103,45.844578,253.323303,13.123818,4.674401,4.115482,3.193658,1134.235962,954.604004,-28.000000,3689.436279,146.657913,3495.631836,-233.488373,76.652328,75.613754,75.027542,0.000000
08-29-2009 : 12:25:07.477 PM,20.808195,19.076403,45.519394,251.760345,12.792130,5.011206,3.932337,3.102775,1076.116943,914.848511,-28.000000,1175.332153,1253.363159,1610.430054,-238.630920,76.618073,75.502419,74.941666,0.000000
08-29-2009 : 12:25:07.481 PM,20.630171,18.635035,45.211742,251.555161,12.972248,4.935327,3.927396,3.128107,1079.440796,961.599487,-28.000000,1268.026733,1709.392456,692.520874,-235.370209,76.631409,75.412834,74.810120,0.000000
08-29-2009 : 12:25:07.485 PM,20.351898,19.083700,44.895535,251.728424,13.277061,4.775446,3.798052,3.374605,1041.866943,877.737305,-28.000000,3680.218262,759.610840,1816.324951,-235.715424,76.549950,75.406342,74.943848,0.000000
08-29-2009 : 12:25:07.489 PM,20.041153,19.021923,45.233963,249.515030,13.057490,4.728806,4.031809,3.165915,1060.196411,973.116089,-28.000000,4162.268555,1833.550781,4222.259766,-236.581970,76.582710,75.441673,74.816940,0.000000
08-29-2009 : 12:25:07.493 PM,20.393377,18.837490,45.029560,249.305695,12.971560,4.911876,3.828376,3.091463,1001.919006,866.042908,-28.000000,1758.866089,2080.410889,447.820374,-232.978836,76.510765,75.454445,74.790604,0.000000
08-29-2009 : 12:25:07.497 PM,20.236959,18.746023,45.102497,251.587418,12.941734,4.775735,4.068085,2.943158,1043.773315,932.714966,-28.000000,332.092072,137.767197,2359.487793,-236.042877,76.362129,75.277435,74.686089,0.000000
08-29-2009 : 12:25:07.501 PM,20.209703,18.800802,45.067581,247.174088,12.779547,4.826402,3.756149,3.023430,1029.012207,866.742249,-28.000000,1983.018921,1382.005859,577.255859,-234.938324,76.498833,75.341225,74.706467,0.000000
08-29-2009 : 12:25:07.505 PM,20.051842,18.762285,44.309875,245.958160,12.679307,4.592301,3.736536,3.067664,1021.241272,942.189697,-28.000000,735.405701,1708.871338,947.700562,-234.879929,76.672447,75.385818,75.011627,0.000000
08-29-2009 : 12:25:07.509 PM,20.104105,18.700764,44.273003,246.714951,12.749838,4.446427,3.867238,2.943578,996.007629,870.330933,-28.000000,2167.218018,4165.524902,1896.328369,-235.373383,76.668381,75.472183,74.966888,0.000000
08-29-2009 : 12:25:07.513 PM,19.770004,18.412846,45.270153,243.559891,12.881362,4.664602,3.846945,2.835194,1013.119019,828.827942,-28.000000,3349.198730,2712.324463,738.722534,-236.649582,76.735283,75.530968,74.897957,0.000000
08-29-2009 : 12:25:07.517 PM,19.615797,18.808777,44.789326,244.937927,12.843393,4.639988,3.828240,2.854491,997.191772,908.774231,-28.000000,2341.171387,1431.536865,1723.592163,-237.709381,76.641891,75.446480,74.880371,0.000000
08-29-2009 : 12:25:07.521 PM,19.855152,18.780891,44.294888,244.233841,12.585689,4.615691,3.731621,2.889930,1000.867310,850.096069,-28.000000,2182.042969,4025.402100,1456.465576,-237.131821,76.476242,75.339607,74.723587,0.000000
08-29-2009 : 12:25:07.525 PM,19.930599,18.449669,44.387951,244.104767,12.372673,4.475922,3.896840,2.994637,1050.391479,877.641418,-28.000000,802.394348,400.635559,4463.446289,-238.022110,76.669815,75.458817,74.848862,0.000000
08-29-2009 : 12:25:07.529 PM,19.672604,18.375528,43.662769,242.250900,12.282323,4.404391,3.741279,2.909309,992.457825,900.731445,-28.000000,2359.875244,2660.014160,263.463928,-239.917358,76.576881,75.483810,74.806801,0.000000
08-29-2009 : 12:25:07.533 PM,19.569469,18.427382,43.434147,242.680893,12.517274,4.511488,3.693184,2.669788,1011.590454,834.658447,-28.000000,2667.228760,4669.797852,1304.128784,-235.190186,76.548409,75.500031,74.926880,0.000000
08-29-2009 : 12:25:07.537 PM,19.541233,18.257446,43.949265,237.732239,12.365963,4.436663,3.775899,2.738800,1014.401855,844.970032,-28.000000,1214.344849,1314.089355,132.789413,-236.891434,76.655945,75.399139,74.904625,0.000000
08-29-2009 : 12:25:07.541 PM,19.798939,18.310555,43.191963,240.798248,12.287051,4.381521,3.624022,2.991898,987.560547,815.211365,-28.000000,1467.305176,821.237244,2124.273193,-240.188522,76.632545,75.466492,74.885132,0.000000
08-29-2009 : 12:25:07.545 PM,19.682194,18.286371,42.772957,237.989319,12.398023,4.482739,3.712590,2.596051,912.920471,871.296204,-28.000000,1835.381348,979.236023,3274.538574,-233.530899,76.409538,75.363525,74.841148,0.000000
08-29-2009 : 12:25:07.549 PM,19.225843,18.620640,44.147594,242.087326,12.602819,4.314661,3.630831,2.784623,969.184875,857.997864,-28.000000,1358.764771,138.125504,399.622589,-241.747513,76.679115,75.496864,74.944550,0.000000
08-29-2009 : 12:25:07.553 PM,18.988295,18.121216,42.496689,241.492371,12.524059,4.410405,3.279058,2.694938,932.921326,896.029236,-28.000000,2238.353760,4344.625488,1487.631348,-233.874283,76.511261,75.395454,74.809807,0.000000
08-29-2009 : 12:25:07.557 PM,19.324987,17.769304,42.055202,239.267624,11.937831,4.439947,3.466583,2.837233,964.413330,842.882324,-28.000000,2103.257568,409.409332,3280.515381,-237.650375,76.494499,75.357819,74.879738,0.000000
08-29-2009 : 12:25:07.561 PM,19.609247,18.340042,43.106014,236.927505,11.907873,4.435245,3.663448,2.735942,899.903931,858.091797,-28.000000,1525.873901,1741.882446,1922.472168,-239.033371,76.658813,75.496574,74.983994,0.000000
08-29-2009 : 12:25:07.565 PM,19.104692,18.118031,42.280556,234.565598,11.852147,4.374587,3.564200,2.679681,889.269653,829.474487,-28.000000,3481.887939,616.221497,1847.625977,-238.254089,76.699219,75.433456,74.861702,0.000000
08-29-2009 : 12:25:07.569 PM,19.044872,17.814909,43.356621,232.633087,12.267042,4.238345,3.391950,2.792380,928.924561,817.485229,-28.000000,3639.110352,2916.528320,2800.121094,-240.101288,76.558105,75.490051,74.880943,0.000000
08-29-2009 : 12:25:07.573 PM,19.329767,17.727831,42.786045,237.540466,12.031272,4.317827,3.417105,2.505686,923.856750,819.493164,-28.000000,1458.729614,907.588684,1086.955200,-235.657761,76.605194,75.425186,74.753952,0.000000
08-29-2009 : 12:25:07.577 PM,18.967083,18.019501,42.390743,233.730927,12.056822,4.253282,3.446118,2.641093,943.126526,823.222290,-28.000000,885.038147,5095.211426,3576.885010,-236.870575,76.426346,75.357628,74.927292,0.000000
08-29-2009 : 12:25:07.581 PM,18.828472,17.734194,41.788776,235.393417,12.020598,4.290678,3.401532,2.541487,904.163696,831.373657,-28.000000,958.855896,4775.029785,1830.194702,-240.028610,76.493195,75.346703,74.800529,0.000000
08-29-2009 : 12:25:07.585 PM,18.892263,17.765097,42.640713,233.024368,11.781203,3.999251,3.173601,2.440345,845.554993,825.553223,-28.000000,966.053467,3717.644775,1203.855469,-241.275894,76.576180,75.482674,74.856476,0.000000
08-29-2009 : 12:25:07.589 PM,19.386431,17.576023,42.081261,230.707565,12.206109,4.110617,3.185150,2.455678,930.756653,756.256409,-28.000000,371.559082,1611.064575,986.965820,-239.989197,76.588333,75.455856,74.838539,0.000000
08-29-2009 : 12:25:07.593 PM,18.758530,17.546375,42.257393,232.509491,12.025380,4.245968,3.077741,2.416981,913.855957,748.992371,-28.000000,3275.026855,4359.809570,3166.997803,-239.876724,76.528404,75.271935,74.767151,0.000000
08-29-2009 : 12:25:07.597 PM,18.774639,17.546965,42.032600,229.028244,11.584910,4.054903,3.343678,2.475105,859.385925,769.499146,-28.000000,2681.226074,2091.603271,2725.158691,-239.710144,76.682953,75.444252,74.810745,0.000000
08-29-2009 : 12:25:07.601 PM,18.919399,17.557520,41.809795,231.543808,11.929136,4.022738,3.133920,2.571225,891.568115,774.884216,-28.000000,3674.584229,1600.153198,181.623093,-240.976532,76.543053,75.408386,74.933556,0.000000
08-29-2009 : 12:25:07.605 PM,18.986351,17.405712,41.641121,231.761002,11.825064,4.177810,3.169578,2.485443,918.406128,775.238525,-28.000000,1187.765137,2854.921631,887.501038,-238.381256,76.636833,75.474625,74.950874,0.000000
08-29-2009 : 12:25:07.609 PM,18.614138,17.385574,42.477081,230.980331,11.464967,4.089784,3.048371,2.296997,847.111145,740.267151,-28.000000,2070.436035,2355.414795,1277.909912,-237.863632,76.625587,75.360023,74.794891,0.000000
08-29-2009 : 12:25:07.613 PM,18.336905,17.745054,41.823074,226.714874,11.463142,4.052350,3.228985,2.453737,862.968567,734.896667,-28.000000,1296.442993,4420.663086,1761.516113,-239.405426,76.516380,75.531944,74.885178,0.000000
08-29-2009 : 12:25:07.617 PM,18.984795,17.490757,40.779789,224.362503,11.504188,3.959179,3.010892,2.205786,849.605164,758.480103,-28.000000,152.554413,1306.521240,2964.402100,-237.683060,76.558250,75.513893,74.955811,0.000000
08-29-2009 : 12:25:07.621 PM,18.549809,17.335936,41.607204,226.692429,11.248875,3.957428,2.992211,2.317290,864.097961,798.694458,-28.000000,2520.537109,2172.056641,484.904785,-237.848587,76.431961,75.339378,74.781059,0.000000
08-29-2009 : 12:25:07.625 PM,18.847273,17.105101,41.242928,224.870316,11.737715,3.909642,3.110645,2.340672,836.529846,772.901245,-28.000000,132.290665,183.684280,1155.699951,-235.909576,76.505806,75.422562,74.759033,0.000000
08-29-2009 : 12:25:07.629 PM,18.051088,17.262587,40.972137,226.911926,11.522112,3.918909,3.085919,2.156845,863.216980,710.633118,-28.000000,675.139587,3115.005127,2282.538086,-241.552490,76.619408,75.515877,74.895973,0.000000
